geneId:ID,name,:LABEL
tubb,tubb,Gene
tubb2b,tubb2b,Gene
tubd1,tubd1,Gene
tube1,tube1,Gene
tubg1,tubg1,Gene
tubgcp2,tubgcp2,Gene
tubgcp3,tubgcp3,Gene
tubgcp4,tubgcp4,Gene
tubgcp6,tubgcp6,Gene
tud,tud,Gene
tuf1,tuf1,Gene
tufA,tufA,Gene
tufB,tufB,Gene
tufm-2,tufm-2,Gene
tum,tum,Gene
tun,tun,Gene
tup,tup,Gene
tup11,tup11,Gene
tup12,tup12,Gene
tus,tus,Gene
tvp23,tvp23,Gene
twe,twe,Gene
tweek,tweek,Gene
twf,twf,Gene
twf1,twf1,Gene
twi,twi,Gene
twin,twin,Gene
twist1-a,twist1-a,Gene
twit,twit,Gene
twk-14,twk-14,Gene
twk-3,twk-3,Gene
twk-37,twk-37,Gene
twk-39,twk-39,Gene
twk-40,twk-40,Gene
tws,tws,Gene
tx,tx,Gene
txc1,txc1,Gene
txl1,txl1,Gene
tyf,tyf,Gene
tyms-1,tyms-1,Gene
tyn,tyn,Gene
tynA,tynA,Gene
tyr-1,tyr-1,Gene
tyr-4,tyr-4,Gene
tyrA,tyrA,Gene
tyrB,tyrB,Gene
tyrP,tyrP,Gene
tyrR,tyrR,Gene
tyrS,tyrS,Gene
uaf-1,uaf-1,Gene
uaf-2,uaf-2,Gene
uaf2,uaf2,Gene
uap2,uap2,Gene
uap56,uap56,Gene
uba-1,uba-1,Gene
uba-5,uba-5,Gene
uba3,uba3,Gene
uba5,uba5,Gene
uba52,uba52,Gene
ubap2,ubap2,Gene
ubb,ubb,Gene
ubc,ubc,Gene
ubc-1,ubc-1,Gene
ubc-13,ubc-13,Gene
ubc-15,ubc-15,Gene
ubc-18,ubc-18,Gene
ubc-25,ubc-25,Gene
ubc-9,ubc-9,Gene
ubc1,ubc1,Gene
ubc11,ubc11,Gene
ubc13,ubc13,Gene
ubc14,ubc14,Gene
ubc15,ubc15,Gene
ubc16,ubc16,Gene
ubc4,ubc4,Gene
ubc6,ubc6,Gene
ubc8,ubc8,Gene
ube2d1b,ube2d1b,Gene
ube2d3,ube2d3,Gene
ube2e3-a,ube2e3-a,Gene
ube2i,ube2i,Gene
ube2k,ube2k,Gene
ube2nb,ube2nb,Gene
ube2s-b,ube2s-b,Gene
ube2v1,ube2v1,Gene
ube2v2,ube2v2,Gene
ubh-4,ubh-4,Gene
ubi1,ubi1,Gene
ubi3,ubi3,Gene
ubi4,ubi4,Gene
ubiA,ubiA,Gene
ubiB,ubiB,Gene
ubiC,ubiC,Gene
ubiD,ubiD,Gene
ubiE,ubiE,Gene
ubiF,ubiF,Gene
ubiG,ubiG,Gene
ubiH,ubiH,Gene
ubiX,ubiX,Gene
ubl-1,ubl-1,Gene
ubl4a,ubl4a,Gene
ubp1,ubp1,Gene
ubp11,ubp11,Gene
ubp12,ubp12,Gene
ubp14,ubp14,Gene
ubp15,ubp15,Gene
ubp16,ubp16,Gene
ubp2,ubp2,Gene
ubp3,ubp3,Gene
ubp4,ubp4,Gene
ubp5,ubp5,Gene
ubp6,ubp6,Gene
ubp7,ubp7,Gene
ubp8,ubp8,Gene
ubp9,ubp9,Gene
ubq-1,ubq-1,Gene
ubq-2,ubq-2,Gene
ubqA,ubqA,Gene
ubql-1,ubql-1,Gene
ubqln1,ubqln1,Gene
ubqln4,ubqln4,Gene
ubr-1,ubr-1,Gene
ubr1,ubr1,Gene
ubr11,ubr11,Gene
ubtf-a,ubtf-a,Gene
ubx2,ubx2,Gene
ubx3,ubx3,Gene
ubxn-1,ubxn-1,Gene
ubxn-2,ubxn-2,Gene
ubxn-3,ubxn-3,Gene
ubxn-4,ubxn-4,Gene
ubxn-5,ubxn-5,Gene
ubxn-6,ubxn-6,Gene
uch1,uch1,Gene
uch2,uch2,Gene
uckl1,uckl1,Gene
ucp12,ucp12,Gene
ucp3,ucp3,Gene
ucp6,ucp6,Gene
ucp7,ucp7,Gene
ucpA,ucpA,Gene
ucr-1,ucr-1,Gene
ucr-2.1,ucr-2.1,Gene
udd,udd,Gene
udk,udk,Gene
udp,udp,Gene
uds1,uds1,Gene
uep1,uep1,Gene
uev-1,uev-1,Gene
uev-3,uev-3,Gene
uevld,uevld,Gene
uex,uex,Gene
ufc-1,ufc-1,Gene
ufd-1,ufd-1,Gene
ufd-2,ufd-2,Gene
ufd1,ufd1,Gene
ufd1l,ufd1l,Gene
ufd2,ufd2,Gene
ufe1,ufe1,Gene
ufm-1,ufm-1,Gene
uga1,uga1,Gene
ugd,ugd,Gene
uge1,uge1,Gene
uggt-1,uggt-1,Gene
ugpA,ugpA,Gene
ugpB,ugpB,Gene
ugpC,ugpC,Gene
ugpE,ugpE,Gene
ugpQ,ugpQ,Gene
ugt-29,ugt-29,Gene
ugt-3,ugt-3,Gene
ugt-41,ugt-41,Gene
ugt-46,ugt-46,Gene
ugt-48,ugt-48,Gene
ugt-57,ugt-57,Gene
ugt-62,ugt-62,Gene
ugtp-1,ugtp-1,Gene
uhpA,uhpA,Gene
uhpB,uhpB,Gene
uhpC,uhpC,Gene
uhpT,uhpT,Gene
uhrf1,uhrf1,Gene
uidA,uidA,Gene
uidB,uidB,Gene
uidC,uidC,Gene
uidR,uidR,Gene
uif,uif,Gene
uig-1,uig-1,Gene
ula-1,ula-1,Gene
ulaA,ulaA,Gene
ulaB,ulaB,Gene
ulaC,ulaC,Gene
ulaD,ulaD,Gene
ulaE,ulaE,Gene
ulaF,ulaF,Gene
ulaG,ulaG,Gene
ulaR,ulaR,Gene
ulp-1,ulp-1,Gene
ulp-2,ulp-2,Gene
ulp1,ulp1,Gene
ulp2,ulp2,Gene
umc1775,umc1775,Gene
ump1,ump1,Gene
umps-1,umps-1,Gene
umuC,umuC,Gene
umuD,umuD,Gene
unc-101,unc-101,Gene
unc-104,unc-104,Gene
unc-11,unc-11,Gene
unc-115,unc-115,Gene
unc-116,unc-116,Gene
unc-119,unc-119,Gene
unc-120,unc-120,Gene
unc-129,unc-129,Gene
unc-13,unc-13,Gene
unc-13-4A,unc-13-4A,Gene
unc-130,unc-130,Gene
unc-15,unc-15,Gene
unc-16,unc-16,Gene
unc-18,unc-18,Gene
unc-22,unc-22,Gene
unc-23,unc-23,Gene
unc-25,unc-25,Gene
unc-27,unc-27,Gene
unc-29,unc-29,Gene
unc-37,unc-37,Gene
unc-39,unc-39,Gene
unc-4,unc-4,Gene
unc-40,unc-40,Gene
unc-42,unc-42,Gene
unc-43,unc-43,Gene
unc-44,unc-44,Gene
unc-45,unc-45,Gene
unc-46,unc-46,Gene
unc-5,unc-5,Gene
unc-51,unc-51,Gene
unc-52,unc-52,Gene
unc-53,unc-53,Gene
unc-54,unc-54,Gene
unc-57,unc-57,Gene
unc-59,unc-59,Gene
unc-6,unc-6,Gene
unc-60,unc-60,Gene
unc-62,unc-62,Gene
unc-64,unc-64,Gene
unc-69,unc-69,Gene
unc-73,unc-73,Gene
unc-75,unc-75,Gene
unc-76,unc-76,Gene
unc-78,unc-78,Gene
unc-83,unc-83,Gene
unc-84,unc-84,Gene
unc-87,unc-87,Gene
unc-89,unc-89,Gene
unc-93,unc-93,Gene
unc-95,unc-95,Gene
unc-96,unc-96,Gene
unc-97,unc-97,Gene
unc-98,unc-98,Gene
unc79,unc79,Gene
unc80,unc80,Gene
und,und,Gene
ung,ung,Gene
ung1,ung1,Gene
unk,unk,Gene
up,up,Gene
upSET,upSET,Gene
upf1,upf1,Gene
upf2,upf2,Gene
upf3,upf3,Gene
upp,upp,Gene
ura1,ura1,Gene
ura2,ura2,Gene
ura3,ura3,Gene
ura4,ura4,Gene
ura5,ura5,Gene
uraA,uraA,Gene
urb1,urb1,Gene
ure2,ure2,Gene
urg2,urg2,Gene
urg3,urg3,Gene
uri,uri,Gene
uri-1,uri-1,Gene
uri1,uri1,Gene
urm1,urm1,Gene
use-1,use-1,Gene
ush,ush,Gene
ushA,ushA,Gene
uso-1,uso-1,Gene
uso1,uso1,Gene
usp,usp,Gene
usp-46,usp-46,Gene
usp1,usp1,Gene
usp101,usp101,Gene
usp102,usp102,Gene
usp103,usp103,Gene
usp104,usp104,Gene
usp105,usp105,Gene
usp107,usp107,Gene
usp108,usp108,Gene
usp109,usp109,Gene
usp13,usp13,Gene
usp16,usp16,Gene
usp46,usp46,Gene
usp47,usp47,Gene
usp5,usp5,Gene
usp7,usp7,Gene
usp9,usp9,Gene
uspA,uspA,Gene
uspE,uspE,Gene
uspF,uspF,Gene
uspG,uspG,Gene
uspl1,uspl1,Gene
utp10,utp10,Gene
utp14a,utp14a,Gene
utp15,utp15,Gene
utp16,utp16,Gene
utp18,utp18,Gene
utp20,utp20,Gene
utp22,utp22,Gene
utp23,utp23,Gene
utp4,utp4,Gene
utp5,utp5,Gene
utp8,utp8,Gene
uup,uup,Gene
uve1,uve1,Gene
uvi15,uvi15,Gene
uvi31,uvi31,Gene
uvrA,uvrA,Gene
uvrB,uvrB,Gene
uvrC,uvrC,Gene
uvrD,uvrD,Gene
uvrY,uvrY,Gene
uxaA,uxaA,Gene
uxaB,uxaB,Gene
uxaC,uxaC,Gene
uxuA,uxuA,Gene
uxuB,uxuB,Gene
uxuR,uxuR,Gene
uzip,uzip,Gene
v(2)k05816,v(2)k05816,Gene
v,v,Gene
vIRF-1,vIRF-1,Gene
vIRF-2,vIRF-2,Gene
vIRF-3,vIRF-3,Gene
vab-1,vab-1,Gene
vab-19,vab-19,Gene
vab-2,vab-2,Gene
vab-23,vab-23,Gene
vab-3,vab-3,Gene
vab-9,vab-9,Gene
vac7,vac7,Gene
vac8,vac8,Gene
vacJ,vacJ,Gene
vacl-14,vacl-14,Gene
valS,valS,Gene
valv-1,valv-1,Gene
vam6,vam6,Gene
vangl2,vangl2,Gene
vanin-like,vanin-like,Gene
var1CSA,var1CSA,Gene
vari,vari,Gene
vars-1,vars-1,Gene
vas,vas,Gene
vav-1,vav-1,Gene
vbh-1,vbh-1,Gene
vcx1,vcx1,Gene
vdac-1,vdac-1,Gene
vdra,vdra,Gene
ved,ved,Gene
vegt-b,vegt-b,Gene
veil,veil,Gene
veli,veli,Gene
velo,velo,Gene
vent,vent,Gene
ventx2.1-b,ventx2.1-b,Gene
ver,ver,Gene
ver-2,ver-2,Gene
ver-3,ver-3,Gene
ver-4,ver-4,Gene
verm,verm,Gene
vet-1,vet-1,Gene
vet-2,vet-2,Gene
vet-6,vet-6,Gene
vfl,vfl,Gene
vg,vg,Gene
vgl1,vgl1,Gene
vglu-3,vglu-3,Gene
vha-1,vha-1,Gene
vha-10,vha-10,Gene
vha-12,vha-12,Gene
vha-15,vha-15,Gene
vha-16,vha-16,Gene
vha-2,vha-2,Gene
vha-6,vha-6,Gene
vha-8,vha-8,Gene
vha-9,vha-9,Gene
vhl-1,vhl-1,Gene
vhp-1,vhp-1,Gene
vht1,vht1,Gene
viaf,viaf,Gene
vid21,vid21,Gene
vid30,vid30,Gene
vif,vif,Gene
vig,vig,Gene
vig-1,vig-1,Gene
vig2,vig2,Gene
vih,vih,Gene
vim-a,vim-a,Gene
vimar,vimar,Gene
vip1,vip1,Gene
vipas39,vipas39,Gene
vir,vir,Gene
vir-1,vir-1,Gene
vis,vis,Gene
visC,visC,Gene
vit-1,vit-1,Gene
vit-2,vit-2,Gene
vit-5,vit-5,Gene
vit-6,vit-6,Gene
vito,vito,Gene
vkg,vkg,Gene
vlc,vlc,Gene
vls,vls,Gene
vma1,vma1,Gene
vma11,vma11,Gene
vma2,vma2,Gene
vma4,vma4,Gene
vma5,vma5,Gene
vma7,vma7,Gene
vma8,vma8,Gene
vms-1,vms-1,Gene
vms1,vms1,Gene
vn,vn,Gene
vnc,vnc,Gene
vnd,vnd,Gene
vox,vox,Gene
vph1,vph1,Gene
vph2,vph2,Gene
vpr,vpr,Gene
vpr-1,vpr-1,Gene
vps-11,vps-11,Gene
vps-16,vps-16,Gene
vps-18,vps-18,Gene
vps-20,vps-20,Gene
vps-22,vps-22,Gene
vps-24,vps-24,Gene
vps-25,vps-25,Gene
vps-26,vps-26,Gene
vps-28,vps-28,Gene
vps-29,vps-29,Gene
vps-32.1,vps-32.1,Gene
vps-33.1,vps-33.1,Gene
vps-33.2,vps-33.2,Gene
vps-35,vps-35,Gene
vps-36,vps-36,Gene
vps-37,vps-37,Gene
vps-39,vps-39,Gene
vps-4,vps-4,Gene
vps-51,vps-51,Gene
vps-52,vps-52,Gene
vps-53,vps-53,Gene
vps-54,vps-54,Gene
vps1,vps1,Gene
vps10,vps10,Gene
vps1302,vps1302,Gene
vps13a,vps13a,Gene
vps17,vps17,Gene
vps20,vps20,Gene
vps24,vps24,Gene
vps25,vps25,Gene
vps26,vps26,Gene
vps28,vps28,Gene
vps29,vps29,Gene
vps3,vps3,Gene
vps32,vps32,Gene
vps35,vps35,Gene
vps36,vps36,Gene
vps38,vps38,Gene
vps41,vps41,Gene
vps45,vps45,Gene
vps5,vps5,Gene
vps54,vps54,Gene
vps66,vps66,Gene
vps68,vps68,Gene
vps71,vps71,Gene
vps8,vps8,Gene
vps901,vps901,Gene
vps902,vps902,Gene
vpu,vpu,Gene
vpx,vpx,Gene
vret,vret,Gene
vri,vri,Gene
vrp1,vrp1,Gene
vrs1,vrs1,Gene
vrs2,vrs2,Gene
vsr,vsr,Gene
vta1,vta1,Gene
vtc4,vtc4,Gene
vtd,vtd,Gene
vtgb1,vtgb1,Gene
vti-1,vti-1,Gene
vti1,vti1,Gene
vvl,vvl,Gene
w,w,Gene
w-cup,w-cup,Gene
wac,wac,Gene
wake,wake,Gene
wal,wal,Gene
wap,wap,Gene
wash,wash,Gene
wash1,wash1,Gene
wb,wb,Gene
wbbH,wbbH,Gene
wbbI,wbbI,Gene
wbbJ,wbbJ,Gene
wbbK,wbbK,Gene
wbbL,wbbL,Gene
wbl,wbl,Gene
wbp1,wbp1,Gene
wbscr22,wbscr22,Gene
wcaA,wcaA,Gene
wcaB,wcaB,Gene
wcaC,wcaC,Gene
wcaD,wcaD,Gene
wcaE,wcaE,Gene
wcaF,wcaF,Gene
wcaI,wcaI,Gene
wcaJ,wcaJ,Gene
wcaK,wcaK,Gene
wcaL,wcaL,Gene
wcaM,wcaM,Gene
wcd,wcd,Gene
wda,wda,Gene
wdb,wdb,Gene
wde,wde,Gene
wdfy-2,wdfy-2,Gene
wdhd1,wdhd1,Gene
wdn,wdn,Gene
wdp,wdp,Gene
wdpcp,wdpcp,Gene
wdr-23,wdr-23,Gene
wdr20,wdr20,Gene
wdr21,wdr21,Gene
wdr3,wdr3,Gene
wdr36,wdr36,Gene
wdr37,wdr37,Gene
wdr44,wdr44,Gene
wdr5-a,wdr5-a,Gene
wdr54,wdr54,Gene
wdr61,wdr61,Gene
wdr77,wdr77,Gene
wdr82-a,wdr82-a,Gene
wdr83,wdr83,Gene
wdr89,wdr89,Gene
wdr92,wdr92,Gene
wds,wds,Gene
wdtc1,wdtc1,Gene
wech,wech,Gene
wee-1.3,wee-1.3,Gene
wee1,wee1,Gene
wee1-a,wee1-a,Gene
wee1B,wee1B,Gene
wek,wek,Gene
wg,wg,Gene
wge,wge,Gene
wgn,wgn,Gene
whd,whd,Gene
whi2,whi2,Gene
whi5,whi5,Gene
wht-3,wht-3,Gene
wht-7,wht-7,Gene
wibg,wibg,Gene
win1,win1,Gene
wip-1,wip-1,Gene
wis1,wis1,Gene
wis2,wis2,Gene
wis4,wis4,Gene
wisp,wisp,Gene
wit,wit,Gene
wkd,wkd,Gene
wls,wls,Gene
wnt11,wnt11,Gene
wnt3a,wnt3a,Gene
wnt5a,wnt5a,Gene
wnt5b,wnt5b,Gene
wnt8a,wnt8a,Gene
wnt8b,wnt8b,Gene
wntD,wntD,Gene
woc,woc,Gene
wor,wor,Gene
wos2,wos2,Gene
wpl1,wpl1,Gene
wrbA,wrbA,Gene
wrm-1,wrm-1,Gene
wrn-1,wrn-1,Gene
wrnip1,wrnip1,Gene
wrt-2,wrt-2,Gene
wrt-4,wrt-4,Gene
wrt-5,wrt-5,Gene
wry,wry,Gene
wsc1,wsc1,Gene
wsp-1,wsp-1,Gene
wsp1,wsp1,Gene
wtf1,wtf1,Gene
wtf11,wtf11,Gene
wtf13,wtf13,Gene
wtf15,wtf15,Gene
wtf16,wtf16,Gene
wtf19,wtf19,Gene
wtf20,wtf20,Gene
wtf21,wtf21,Gene
wtf25,wtf25,Gene
wtf6,wtf6,Gene
wtf8,wtf8,Gene
wts,wts,Gene
wts-1,wts-1,Gene
wun2,wun2,Gene
wupA,wupA,Gene
wus,wus,Gene
wve-1,wve-1,Gene
wwp-1,wwp-1,Gene
wza,wza,Gene
wzb,wzb,Gene
wzc,wzc,Gene
wzxC,wzxC,Gene
wzxE,wzxE,Gene
wzyE,wzyE,Gene
wzzE,wzzE,Gene
xan1,xan1,Gene
xap5,xap5,Gene
xapA,xapA,Gene
xapB,xapB,Gene
xapR,xapR,Gene
xbp-1,xbp-1,Gene
xbx-1,xbx-1,Gene
xbx-5,xbx-5,Gene
xbx-6,xbx-6,Gene
xbx-9,xbx-9,Gene
xdhA,xdhA,Gene
xdhB,xdhB,Gene
xdhC,xdhC,Gene
xdhD,xdhD,Gene
xdrp1,xdrp1,Gene
xerC,xerC,Gene
xerD,xerD,Gene
xgap,xgap,Gene
xks1,xks1,Gene
xl64phr,xl64phr,Gene
xlf1,xlf1,Gene
xlmo1,xlmo1,Gene
xnd-1,xnd-1,Gene
xnf7,xnf7,Gene
xpa,xpa,Gene
xpo-1,xpo-1,Gene
xpo-2,xpo-2,Gene
xpo1,xpo1,Gene
xrn-2,xrn-2,Gene
xseA,xseA,Gene
xseB,xseB,Gene
xthA,xthA,Gene
xylA,xylA,Gene
xylB,xylB,Gene
xylE,xylE,Gene
xylF,xylF,Gene
xylG,xylG,Gene
xylH,xylH,Gene
xylR,xylR,Gene
y,y,Gene
yaaA,yaaA,Gene
yaaI,yaaI,Gene
yaaJ,yaaJ,Gene
yaaU,yaaU,Gene
yaaW,yaaW,Gene
yaaX,yaaX,Gene
yaaY,yaaY,Gene
yabI,yabI,Gene
yabP,yabP,Gene
yacC,yacC,Gene
yacF,yacF,Gene
yacG,yacG,Gene
yacH,yacH,Gene
yacL,yacL,Gene
yadB,yadB,Gene
yadC,yadC,Gene
yadD,yadD,Gene
yadE,yadE,Gene
yadG,yadG,Gene
yadH,yadH,Gene
yadK,yadK,Gene
yadL,yadL,Gene
yadM,yadM,Gene
yadN,yadN,Gene
yadR,yadR,Gene
yadS,yadS,Gene
yaeB,yaeB,Gene
yaeF,yaeF,Gene
yaeH,yaeH,Gene
yaeI,yaeI,Gene
yaeJ,yaeJ,Gene
yaeL,yaeL,Gene
yaeP,yaeP,Gene
yaeQ,yaeQ,Gene
yaeR,yaeR,Gene
yaeT,yaeT,Gene
yaf2,yaf2,Gene
yaf9,yaf9,Gene
yafC,yafC,Gene
yafD,yafD,Gene
yafE,yafE,Gene
yafF,yafF,Gene
yafJ,yafJ,Gene
yafK,yafK,Gene
yafL,yafL,Gene
yafM,yafM,Gene
yafN,yafN,Gene
yafO,yafO,Gene
yafP,yafP,Gene
yafQ,yafQ,Gene
yafS,yafS,Gene
yafT,yafT,Gene
yafU,yafU,Gene
yafV,yafV,Gene
yafW,yafW,Gene
yafX,yafX,Gene
yafZ,yafZ,Gene
yagA,yagA,Gene
yagB,yagB,Gene
yagE,yagE,Gene
yagF,yagF,Gene
yagG,yagG,Gene
yagH,yagH,Gene
yagI,yagI,Gene
yagJ,yagJ,Gene
yagK,yagK,Gene
yagL,yagL,Gene
yagM,yagM,Gene
yagN,yagN,Gene
yagP,yagP,Gene
yagQ,yagQ,Gene
yagR,yagR,Gene
yagS,yagS,Gene
yagT,yagT,Gene
yagU,yagU,Gene
yagV,yagV,Gene
yagW,yagW,Gene
yagX,yagX,Gene
yagY,yagY,Gene
yagZ,yagZ,Gene
yahA,yahA,Gene
yahB,yahB,Gene
yahC,yahC,Gene
yahE,yahE,Gene
yahF,yahF,Gene
yahG,yahG,Gene
yahH,yahH,Gene
yahI,yahI,Gene
yahJ,yahJ,Gene
yahK,yahK,Gene
yahL,yahL,Gene
yahN,yahN,Gene
yahO,yahO,Gene
yaiA,yaiA,Gene
yaiB,yaiB,Gene
yaiC,yaiC,Gene
yaiE,yaiE,Gene
yaiF,yaiF,Gene
yaiI,yaiI,Gene
yaiL,yaiL,Gene
yaiO,yaiO,Gene
yaiP,yaiP,Gene
yaiS,yaiS,Gene
yaiT,yaiT,Gene
yaiU,yaiU,Gene
yaiV,yaiV,Gene
yaiW,yaiW,Gene
yaiX,yaiX,Gene
yaiY,yaiY,Gene
yajB,yajB,Gene
yajC,yajC,Gene
yajD,yajD,Gene
yajG,yajG,Gene
yajI,yajI,Gene
yajL,yajL,Gene
yajO,yajO,Gene
yajQ,yajQ,Gene
yajR,yajR,Gene
yam8,yam8,Gene
yap,yap,Gene
yap-1,yap-1,Gene
yap18,yap18,Gene
yar1,yar1,Gene
yars-1,yars-1,Gene
yata,yata,Gene
ybaA,ybaA,Gene
ybaB,ybaB,Gene
ybaD,ybaD,Gene
ybaE,ybaE,Gene
ybaJ,ybaJ,Gene
ybaK,ybaK,Gene
ybaL,ybaL,Gene
ybaM,ybaM,Gene
ybaN,ybaN,Gene
ybaO,ybaO,Gene
ybaP,ybaP,Gene
ybaQ,ybaQ,Gene
ybaS,ybaS,Gene
ybaT,ybaT,Gene
ybaV,ybaV,Gene
ybaW,ybaW,Gene
ybaX,ybaX,Gene
ybaY,ybaY,Gene
ybaZ,ybaZ,Gene
ybbA,ybbA,Gene
ybbB,ybbB,Gene
ybbC,ybbC,Gene
ybbD,ybbD,Gene
ybbJ,ybbJ,Gene
ybbK,ybbK,Gene
ybbL,ybbL,Gene
ybbM,ybbM,Gene
ybbN,ybbN,Gene
ybbO,ybbO,Gene
ybbP,ybbP,Gene
ybbS,ybbS,Gene
ybbV,ybbV,Gene
ybbW,ybbW,Gene
ybbY,ybbY,Gene
ybcC,ybcC,Gene
ybcD,ybcD,Gene
ybcF,ybcF,Gene
ybcH,ybcH,Gene
ybcI,ybcI,Gene
ybcJ,ybcJ,Gene
ybcK,ybcK,Gene
ybcL,ybcL,Gene
ybcM,ybcM,Gene
ybcN,ybcN,Gene
ybcO,ybcO,Gene
ybcQ,ybcQ,Gene
ybcS,ybcS,Gene
ybcV,ybcV,Gene
ybcW,ybcW,Gene
ybcY,ybcY,Gene
ybdA,ybdA,Gene
ybdB,ybdB,Gene
ybdD,ybdD,Gene
ybdF,ybdF,Gene
ybdG,ybdG,Gene
ybdH,ybdH,Gene
ybdJ,ybdJ,Gene
ybdK,ybdK,Gene
ybdL,ybdL,Gene
ybdM,ybdM,Gene
ybdN,ybdN,Gene
ybdO,ybdO,Gene
ybdR,ybdR,Gene
ybeB,ybeB,Gene
ybeD,ybeD,Gene
ybeF,ybeF,Gene
ybeH,ybeH,Gene
ybeL,ybeL,Gene
ybeQ,ybeQ,Gene
ybeR,ybeR,Gene
ybeT,ybeT,Gene
ybeU,ybeU,Gene
ybeX,ybeX,Gene
ybeY,ybeY,Gene
ybeZ,ybeZ,Gene
ybfA,ybfA,Gene
ybfB,ybfB,Gene
ybfC,ybfC,Gene
ybfD,ybfD,Gene
ybfE,ybfE,Gene
ybfF,ybfF,Gene
ybfG,ybfG,Gene
ybfH,ybfH,Gene
ybfM,ybfM,Gene
ybfN,ybfN,Gene
ybfO,ybfO,Gene
ybfP,ybfP,Gene
ybfQ,ybfQ,Gene
ybgA,ybgA,Gene
ybgC,ybgC,Gene
ybgD,ybgD,Gene
ybgE,ybgE,Gene
ybgF,ybgF,Gene
ybgH,ybgH,Gene
ybgI,ybgI,Gene
ybgJ,ybgJ,Gene
ybgK,ybgK,Gene
ybgL,ybgL,Gene
ybgO,ybgO,Gene
ybgP,ybgP,Gene
ybgQ,ybgQ,Gene
ybgS,ybgS,Gene
ybgT,ybgT,Gene
ybhA,ybhA,Gene
ybhB,ybhB,Gene
ybhC,ybhC,Gene
ybhD,ybhD,Gene
ybhE,ybhE,Gene
ybhF,ybhF,Gene
ybhG,ybhG,Gene
ybhH,ybhH,Gene
ybhI,ybhI,Gene
ybhJ,ybhJ,Gene
ybhK,ybhK,Gene
ybhL,ybhL,Gene
ybhM,ybhM,Gene
ybhN,ybhN,Gene
ybhO,ybhO,Gene
ybhP,ybhP,Gene
ybhQ,ybhQ,Gene
ybhR,ybhR,Gene
ybhS,ybhS,Gene
ybhT,ybhT,Gene
ybiA,ybiA,Gene
ybiB,ybiB,Gene
ybiC,ybiC,Gene
ybiH,ybiH,Gene
ybiI,ybiI,Gene
ybiJ,ybiJ,Gene
ybiM,ybiM,Gene
ybiN,ybiN,Gene
ybiO,ybiO,Gene
ybiP,ybiP,Gene
ybiR,ybiR,Gene
ybiS,ybiS,Gene
ybiT,ybiT,Gene
ybiU,ybiU,Gene
ybiV,ybiV,Gene
ybiX,ybiX,Gene
ybiY,ybiY,Gene
ybjC,ybjC,Gene
ybjD,ybjD,Gene
ybjE,ybjE,Gene
ybjG,ybjG,Gene
ybjH,ybjH,Gene
ybjI,ybjI,Gene
ybjJ,ybjJ,Gene
ybjK,ybjK,Gene
ybjL,ybjL,Gene
ybjM,ybjM,Gene
ybjN,ybjN,Gene
ybjO,ybjO,Gene
ybjP,ybjP,Gene
ybjQ,ybjQ,Gene
ybjR,ybjR,Gene
ybjS,ybjS,Gene
ybjT,ybjT,Gene
ybjX,ybjX,Gene
ybt1,ybt1,Gene
ybx2-a,ybx2-a,Gene
ybx2-b,ybx2-b,Gene
ycaC,ycaC,Gene
ycaD,ycaD,Gene
ycaI,ycaI,Gene
ycaJ,ycaJ,Gene
ycaK,ycaK,Gene
ycaL,ycaL,Gene
ycaM,ycaM,Gene
ycaN,ycaN,Gene
ycaO,ycaO,Gene
ycaP,ycaP,Gene
ycaQ,ycaQ,Gene
ycaR,ycaR,Gene
ycbB,ycbB,Gene
ycbC,ycbC,Gene
ycbF,ycbF,Gene
ycbG,ycbG,Gene
ycbJ,ycbJ,Gene
ycbK,ycbK,Gene
ycbL,ycbL,Gene
ycbQ,ycbQ,Gene
ycbR,ycbR,Gene
ycbS,ycbS,Gene
ycbT,ycbT,Gene
ycbU,ycbU,Gene
ycbV,ycbV,Gene
ycbW,ycbW,Gene
ycbX,ycbX,Gene
ycbY,ycbY,Gene
ycbZ,ycbZ,Gene
yccA,yccA,Gene
yccC,yccC,Gene
yccE,yccE,Gene
yccF,yccF,Gene
yccJ,yccJ,Gene
yccK,yccK,Gene
yccM,yccM,Gene
yccR,yccR,Gene
yccS,yccS,Gene
yccU,yccU,Gene
yccV,yccV,Gene
yccW,yccW,Gene
yccX,yccX,Gene
yccZ,yccZ,Gene
ycdB,ycdB,Gene
ycdG,ycdG,Gene
ycdH,ycdH,Gene
ycdK,ycdK,Gene
ycdL,ycdL,Gene
ycdM,ycdM,Gene
ycdN,ycdN,Gene
ycdO,ycdO,Gene
ycdP,ycdP,Gene
ycdQ,ycdQ,Gene
ycdR,ycdR,Gene
ycdS,ycdS,Gene
ycdT,ycdT,Gene
ycdU,ycdU,Gene
ycdW,ycdW,Gene
ycdX,ycdX,Gene
ycdY,ycdY,Gene
ycdZ,ycdZ,Gene
yceA,yceA,Gene
yceB,yceB,Gene
yceD,yceD,Gene
yceF,yceF,Gene
yceG,yceG,Gene
yceH,yceH,Gene
yceI,yceI,Gene
yceJ,yceJ,Gene
yceK,yceK,Gene
yceO,yceO,Gene
yceP,yceP,Gene
ycf1,ycf1,Gene
ycfD,ycfD,Gene
ycfH,ycfH,Gene
ycfJ,ycfJ,Gene
ycfK,ycfK,Gene
ycfL,ycfL,Gene
ycfM,ycfM,Gene
ycfN,ycfN,Gene
ycfP,ycfP,Gene
